algorithm,pattern,dataset_id,ssr,randi,nmi,mae,time
OpenEvolve_NoGeoKnow,Rectangular,26,78.3135498844088,0.9526461538461538,0.8467743064335468,0.19096416282144751,1.2105131149291992
OpenEvolve_NoGeoKnow,Rectangular,27,67.0858884468078,0.9824307692307692,0.9286968639308643,0.10527419758989186,1.220884084701538
OpenEvolve_NoGeoKnow,Rectangular,28,78.58483820586079,0.9776564102564103,0.9182282402186902,0.13084256960812837,1.2698237895965576
OpenEvolve_NoGeoKnow,Rectangular,29,80.82344282540794,0.9539230769230769,0.8443623984436929,0.20495304880056564,1.1878104209899902
OpenEvolve_NoGeoKnow,Rectangular,30,70.79523592342741,0.8829384615384616,0.6821720858899176,0.3595017893908992,1.1957135200500488
OpenEvolve_NoGeoKnow,Rectangular,31,105.2983257453665,0.9247435897435897,0.7952506068517049,0.2556583558289101,1.1616747379302979
OpenEvolve_NoGeoKnow,Rectangular,32,68.49856089421053,0.9621076923076923,0.8650390879627625,0.19863045115204642,1.2043812274932861
OpenEvolve_NoGeoKnow,Rectangular,33,98.25085050569943,0.9716769230769231,0.8961508056128071,0.1360275008068101,1.2489299774169922
OpenEvolve_NoGeoKnow,Rectangular,34,75.40609226274351,0.9178564102564103,0.7888192815530444,0.23727510801262092,1.1913096904754639
OpenEvolve_NoGeoKnow,Rectangular,35,88.06678174237689,0.9305025641025642,0.7938356439580093,0.2739820354720961,1.2171287536621094
OpenEvolve_NoGeoKnow,Rectangular,36,71.25278863860956,0.9363384615384616,0.8091816331774635,0.20732501614093946,1.4051780700683594
OpenEvolve_NoGeoKnow,Rectangular,37,76.35093588643598,0.9186410256410257,0.7869543341342221,0.2279708952676015,1.4057116508483887
OpenEvolve_NoGeoKnow,Rectangular,38,100.72905268166635,0.9646410256410256,0.8765404918086913,0.1693840927326095,1.4497153759002686
OpenEvolve_NoGeoKnow,Rectangular,39,81.28315668535629,0.9033128205128205,0.7403587443334707,0.3101126565607965,1.3742797374725342
OpenEvolve_NoGeoKnow,Rectangular,40,138.60683869999636,0.8807282051282052,0.743235930822188,0.4065303278247292,1.3750872611999512
OpenEvolve_NoGeoKnow,Rectangular,41,109.05147176593377,0.9671794871794872,0.8872881564588465,0.18185285246332272,1.2285759449005127
OpenEvolve_NoGeoKnow,Rectangular,42,80.31708338934585,0.9655282051282051,0.8749724451665875,0.17749461973301417,1.1994807720184326
OpenEvolve_NoGeoKnow,Rectangular,43,96.03786609184594,0.9371333333333334,0.8123299029612594,0.20885704691377496,1.174684762954712
OpenEvolve_NoGeoKnow,Rectangular,44,61.969454267705544,0.9652974358974359,0.893545852292997,0.20900349412656666,1.1582059860229492
OpenEvolve_NoGeoKnow,Rectangular,45,127.02936240766469,0.958076923076923,0.8636370600644742,0.1952198474116091,1.2800800800323486
OpenEvolve_NoGeoKnow,Rectangular,46,109.81004993708129,0.9674205128205128,0.886954974097758,0.208598266490627,1.5187163352966309
OpenEvolve_NoGeoKnow,Rectangular,47,64.8111073495169,0.9598,0.8619395136181168,0.1857966926384323,1.2165820598602295
OpenEvolve_NoGeoKnow,Rectangular,48,65.6582860940379,0.9564769230769231,0.851247295043176,0.16213873356773592,1.550149917602539
OpenEvolve_NoGeoKnow,Rectangular,49,110.63104447952878,0.9727076923076923,0.904521419176471,0.1811084809016671,1.1971163749694824
OpenEvolve_NoGeoKnow,Voronoi,51,78.6049036962785,0.9653589743589743,0.8581270088908882,0.17901152946423926,1.1815295219421387
OpenEvolve_NoGeoKnow,Voronoi,52,94.53162654709591,0.9658461538461538,0.869958778345921,0.17086653479872058,1.3300917148590088
